 market  , stkcode  , order_book_id  , ind_number_2021  
 0       , 002745   , 002745.XSHE    , ind20            
 0       , 002749   , 002749.XSHE    , ind5             
 0       , 002761   , 002761.XSHE    , ind7             
 0       , 002765   , 002765.XSHE    , ind20            
 0       , 002772   , 002772.XSHE    , ind13            
 0       , 002778   , 002778.XSHE    , ind30            
 0       , 002783   , 002783.XSHE    , ind5             
 0       , 002789   , 002789.XSHE    , ind7             
 0       , 002803   , 002803.XSHE    , ind23            
 0       , 002821   , 002821.XSHE    , ind1             
 0       , 002824   , 002824.XSHE    , ind25            
 0       , 002843   , 002843.XSHE    , ind15            
 0       , 002856   , 002856.XSHE    , ind7             
 0       , 002864   , 002864.XSHE    , ind1             
 0       , 002875   , 002875.XSHE    , ind22            
 0       , 002876   , 002876.XSHE    , ind20            
 0       , 002892   , 002892.XSHE    , ind21            
 0       , 002898   , 002898.XSHE    , ind1             
 0       , 002917   , 002917.XSHE    , ind5             
 0       , 002927   , 002927.XSHE    , ind21            
 0       , 002953   , 002953.XSHE    , ind21            
 0       , 002956   , 002956.XSHE    , ind11            
 0       , 002962   , 002962.XSHE    , ind20            
,,,
 market  , stkcode  , order_book_id  , ind_number_2021  
,,,
 0       , 002975   , 002975.XSHE    , ind15            
 0       , 002992   , 002992.XSHE    , ind20            
 0       , 003003   , 003003.XSHE    , ind16            
 0       , 003006   , 003006.XSHE    , ind31            
 0       , 003011   , 003011.XSHE    , ind16            
 0       , 003021   , 003021.XSHE    , ind21            
 0       , 003025   , 003025.XSHE    , ind15            
 0       , 003037   , 003037.XSHE    , ind14            
 0       , 003041   , 003041.XSHE    , ind22            
 0       , 080783   , 080783.XSHE    , NULL             
 0       , 300010   , 300010.XSHE    , ind18            
 0       , 300031   , 300031.XSHE    , ind12            
 0       , 300065   , 300065.XSHE    , ind24            
 0       , 300067   , 300067.XSHE    , ind5             
 0       , 300069   , 300069.XSHE    , ind21            
 0       , 300087   , 300087.XSHE    , ind13            
 0       , 300094   , 300094.XSHE    , ind13            
 0       , 300109   , 300109.XSHE    , ind5             
 0       , 300124   , 300124.XSHE    , ind15            
 0       , 300144   , 300144.XSHE    , ind18            
 0       , 300158   , 300158.XSHE    , ind1             
 0       , 300163   , 300163.XSHE    , ind5             
 0       , 300192   , 300192.XSHE    , ind18            
 0       , 300194   , 300194.XSHE    , ind1             
 0       , 300203   , 300203.XSHE    , ind30            
 0       , 300206   , 300206.XSHE    , ind1             
 0       , 300210   , 300210.XSHE    , ind30            
 0       , 300218   , 300218.XSHE    , ind5             
 0       , 300221   , 300221.XSHE    , ind5             
 0       , 300243   , 300243.XSHE    , ind5             
 0       , 300261   , 300261.XSHE    , ind5             
 0       , 300269   , 300269.XSHE    , ind20            
 0       , 300273   , 300273.XSHE    , ind1             
 0       , 300275   , 300275.XSHE    , ind26            
 0       , 300279   , 300279.XSHE    , ind20            
 0       , 300292   , 300292.XSHE    , ind9             
 0       , 300308   , 300308.XSHE    , ind9             
 0       , 300315   , 300315.XSHE    , ind12            
 0       , 300316   , 300316.XSHE    , ind21            
 0       , 300329   , 300329.XSHE    , ind16            
 0       , 300339   , 300339.XSHE    , ind26            
 0       , 300341   , 300341.XSHE    , ind15            
 0       , 300351   , 300351.XSHE    , ind15            
 0       , 300364   , 300364.XSHE    , ind12            
 0       , 300368   , 300368.XSHE    , ind26            
 0       , 300371   , 300371.XSHE    , ind15            
 0       , 300372   , 300372.XSHE    , ind21            
 0       , 300385   , 300385.XSHE    , ind30            
 0       , 300391   , 300391.XSHE    , ind1             
 0       , 300394   , 300394.XSHE    , ind9             
 0       , 300419   , 300419.XSHE    , ind26            
 0       , 300421   , 300421.XSHE    , ind15            
 0       , 300445   , 300445.XSHE    , ind15            
 0       , 300448   , 300448.XSHE    , ind26            
 0       , 300458   , 300458.XSHE    , ind20            
 0       , 300465   , 300465.XSHE    , ind26            
 0       , 300467   , 300467.XSHE    , ind12            
 0       , 300468   , 300468.XSHE    , ind26            
 0       , 300513   , 300513.XSHE    , ind9             
 0       , 300527   , 300527.XSHE    , ind24            
 0       , 300537   , 300537.XSHE    , ind20            
 0       , 300540   , 300540.XSHE    , ind15            
 0       , 300543   , 300543.XSHE    , ind20            
 0       , 300546   , 300546.XSHE    , ind26            
 0       , 300552   , 300552.XSHE    , ind26            
 0       , 300555   , 300555.XSHE    , ind9             
 0       , 300576   , 300576.XSHE    , ind20            
 0       , 300577   , 300577.XSHE    , ind22            
 0       , 300579   , 300579.XSHE    , ind26            
 0       , 300585   , 300585.XSHE    , ind2             
 0       , 300590   , 300590.XSHE    , ind9             
 0       , 300600   , 300600.XSHE    , ind24            
 0       , 300603   , 300603.XSHE    , ind9             
 0       , 300636   , 300636.XSHE    , ind1             
 0       , 300647   , 300647.XSHE    , ind20            
 0       , 300653   , 300653.XSHE    , ind1             
 0       , 300655   , 300655.XSHE    , ind20            
 0       , 300662   , 300662.XSHE    , ind18            
 0       , 300672   , 300672.XSHE    , ind20            
 0       , 300675   , 300675.XSHE    , ind7             
 0       , 300677   , 300677.XSHE    , ind1             
 0       , 300684   , 300684.XSHE    , ind20            
 0       , 300708   , 300708.XSHE    , ind20            
 0       , 300722   , 300722.XSHE    , ind24            
 0       , 300814   , 300814.XSHE    , ind20            
 0       , 300816   , 300816.XSHE    , ind2             
 0       , 300823   , 300823.XSHE    , ind15            
 0       , 300872   , 300872.XSHE    , ind26            
 0       , 300877   , 300877.XSHE    , ind22            
 0       , 300882   , 300882.XSHE    , ind21            
 0       , 300898   , 300898.XSHE    , ind11            
 0       , 300926   , 300926.XSHE    , ind2             
 0       , 300945   , 300945.XSHE    , ind22            
 0       , 300947   , 300947.XSHE    , ind23            
 0       , 300949   , 300949.XSHE    , ind7             
 0       , 300950   , 300950.XSHE    , ind15            
 0       , 300986   , 300986.XSHE    , ind7             
 0       , 300990   , 300990.XSHE    , ind15            
 0       , 300997   , 300997.XSHE    , ind11            
 0       , 301003   , 301003.XSHE    , ind5             
,,,
 market  , stkcode  , order_book_id  , ind_number_2021  
,,,
 0       , 301011   , 301011.XSHE    , ind16            
 0       , 301029   , 301029.XSHE    , ind15            
 0       , 301033   , 301033.XSHE    , ind1             
 0       , 301036   , 301036.XSHE    , ind5             
 0       , 301047   , 301047.XSHE    , ind1             
 0       , 301072   , 301072.XSHE    , ind2             
 0       , 301082   , 301082.XSHE    , ind21            
 0       , 301093   , 301093.XSHE    , ind1             
 0       , 301097   , 301097.XSHE    , ind1             
 0       , 301098   , 301098.XSHE    , ind7             
 0       , 301109   , 301109.XSHE    , ind30            
 0       , 301115   , 301115.XSHE    , ind18            
 0       , 301119   , 301119.XSHE    , ind2             
 0       , 301122   , 301122.XSHE    , ind1             
 0       , 301128   , 301128.XSHE    , ind15            
 0       , 301153   , 301153.XSHE    , ind26            
 0       , 301165   , 301165.XSHE    , ind9             
 0       , 301168   , 301168.XSHE    , ind21            
 0       , 301169   , 301169.XSHE    , ind18            
 0       , 301171   , 301171.XSHE    , ind12            
 0       , 301176   , 301176.XSHE    , ind20            
 0       , 301191   , 301191.XSHE    , ind9             
 0       , 301196   , 301196.XSHE    , ind5             
 0       , 301208   , 301208.XSHE    , ind26            
 0       , 301213   , 301213.XSHE    , ind24            
 0       , 301230   , 301230.XSHE    , ind1             
 0       , 301246   , 301246.XSHE    , ind1             
 0       , 301252   , 301252.XSHE    , ind6             
 0       , 301257   , 301257.XSHE    , ind1             
 0       , 301259   , 301259.XSHE    , ind30            
 0       , 301280   , 301280.XSHE    , ind20            
 0       , 301288   , 301288.XSHE    , ind30            
 0       , 301318   , 301318.XSHE    , ind26            
 0       , 301322   , 301322.XSHE    , ind2             
 0       , 301373   , 301373.XSHE    , ind5             
 0       , 301429   , 301429.XSHE    , ind14            
 1       , 600006   , 600006.XSHG    , ind2             
 1       , 600015   , 600015.XSHG    , ind17            
 1       , 600056   , 600056.XSHG    , ind1             
 1       , 600062   , 600062.XSHG    , ind1             
 1       , 600068   , 600068.XSHG    , ind7             
 1       , 600082   , 600082.XSHG    , ind19            
 1       , 600103   , 600103.XSHG    , ind16            
 1       , 600106   , 600106.XSHG    , ind3             
 1       , 600125   , 600125.XSHG    , ind3             
 1       , 600126   , 600126.XSHG    , ind10            
 1       , 600141   , 600141.XSHG    , ind5             
 1       , 600156   , 600156.XSHG    , ind22            
 1       , 600166   , 600166.XSHG    , ind2             
 1       , 600172   , 600172.XSHG    , ind15            
 1       , 600184   , 600184.XSHG    , ind24            
 1       , 600197   , 600197.XSHG    , ind11            
 1       , 600206   , 600206.XSHG    , ind20            
 1       , 600215   , 600215.XSHG    , ind15            
 1       , 600226   , 600226.XSHG    , ind4             
 1       , 600233   , 600233.XSHG    , ind3             
 1       , 600260   , 600260.XSHG    , ind9             
 1       , 600266   , 600266.XSHG    , ind19            
 1       , 600272   , 600272.XSHG    , ind1             
 1       , 600282   , 600282.XSHG    , ind10            
 1       , 600300   , 600300.XSHG    , ind11            
 1       , 600353   , 600353.XSHG    , ind20            
 1       , 600370   , 600370.XSHG    , ind5             
 1       , 600371   , 600371.XSHG    , ind13            
 1       , 600378   , 600378.XSHG    , ind5             
 1       , 600392   , 600392.XSHG    , ind25            
 1       , 600400   , 600400.XSHG    , ind22            
 1       , 600416   , 600416.XSHG    , ind21            
 1       , 600419   , 600419.XSHG    , ind11            
 1       , 600433   , 600433.XSHG    , ind16            
 1       , 600436   , 600436.XSHG    , ind1             
 1       , 600448   , 600448.XSHG    , ind22            
