action,amount,commission,filled,price,security,security_name,side,time
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 11:13:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 11:14:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 11:15:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 11:16:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 11:17:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 11:18:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 11:19:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 11:20:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 11:21:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 11:22:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 11:23:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 11:24:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 11:25:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 11:26:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 11:27:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 11:28:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 11:29:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:00:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:01:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:02:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:03:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:04:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:05:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:06:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:07:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:08:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:09:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:10:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:11:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:12:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:13:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:14:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:15:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:16:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:17:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:18:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:19:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:20:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:21:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:22:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:23:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:24:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:25:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:26:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:27:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:28:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:29:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:30:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:31:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:32:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:33:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:34:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:35:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:36:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:37:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:38:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:39:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:40:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:41:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:42:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:43:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:44:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:45:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:46:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:47:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:48:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:49:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:50:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:51:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:52:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:53:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:54:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:55:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:56:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:57:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:58:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 13:59:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:00:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:01:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:02:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:03:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:04:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:05:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:06:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:07:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:08:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:09:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:10:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:11:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:12:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:13:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:14:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:15:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:16:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:17:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:18:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:19:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:20:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:21:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:22:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:23:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:24:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:25:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:26:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:27:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:28:00
open,10700,0.0,0,0.0,002290.XSHE,禾盛新材,long,2023-01-20 14:29:00
open,55100,28.74,55100,3.26,300010.XSHE,豆神教育,long,2023-01-30 09:35:00
open,20400,10.77,20400,3.3,300010.XSHE,豆神教育,long,2023-01-30 11:00:00
close,26000,201.77,26000,6.69,002686.XSHE,亿利达,long,2023-01-30 13:31:00
close,12000,210.33,12000,15.11,000610.XSHE,西安旅游,long,2023-01-30 13:31:00
close,23200,212.07,23200,7.88,300359.XSHE,全通教育,long,2023-01-30 13:31:00
close,17900,234.84,17900,11.31,002290.XSHE,禾盛新材,long,2023-01-30 13:58:00
close,75500,295.14,75500,3.37,300010.XSHE,豆神教育,long,2023-01-31 13:31:00
open,6800,28.55,6800,26.24,603895.XSHG,天永智能,long,2023-02-01 09:32:00
open,10700,28.76,10700,16.8,600476.XSHG,湘邮科技,long,2023-02-01 09:41:00
open,43700,28.88,43700,4.13,002094.XSHE,青岛金王,long,2023-02-01 09:48:00
open,13200,28.83,13200,13.65,000151.XSHE,中成股份,long,2023-02-01 10:20:00
open,9300,28.99,9300,19.48,002777.XSHE,久远银海,long,2023-02-01 10:47:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:00:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:00:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:00:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:00:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:01:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:01:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:01:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:01:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:02:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:02:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:02:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:02:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:03:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:03:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:03:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:03:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:04:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:04:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:04:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:04:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:05:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:05:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:05:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:05:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:06:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:06:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:06:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:06:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:07:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:07:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:07:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:07:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:08:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:08:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:08:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:08:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:09:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:09:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:09:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:09:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:10:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:10:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:10:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:10:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:11:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:11:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:11:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:11:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:12:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:12:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:12:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:12:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:13:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:13:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:13:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:13:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:14:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:14:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:14:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:14:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:15:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:15:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:15:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:15:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:16:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:16:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:16:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:16:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:17:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:17:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:17:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:17:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:18:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:18:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:18:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:18:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:19:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:19:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:19:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:19:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:20:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:20:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:20:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:20:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:21:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:21:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:21:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:21:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:22:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:22:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:22:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:22:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:23:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:23:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:23:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:23:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:24:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:24:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:24:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:24:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:25:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:25:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:25:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:25:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:26:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:26:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:26:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:26:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:27:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:27:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:27:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:27:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:28:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:28:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:28:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:28:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 11:29:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 11:29:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 11:29:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 11:29:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 13:00:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 13:00:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 13:00:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 13:00:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 13:01:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 13:01:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 13:01:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 13:01:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 13:02:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 13:02:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 13:02:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 13:02:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 13:03:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 13:03:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 13:03:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 13:03:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 13:04:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 13:04:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 13:04:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 13:04:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 13:05:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 13:05:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 13:05:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 13:05:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 13:06:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 13:06:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 13:06:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 13:06:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 13:07:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 13:07:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 13:07:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 13:07:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 13:08:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 13:08:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 13:08:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 13:08:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 13:09:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 13:09:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 13:09:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 13:09:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 13:10:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 13:10:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 13:10:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 13:10:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 13:11:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 13:11:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 13:11:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 13:11:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 13:12:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 13:12:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 13:12:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 13:12:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 13:13:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 13:13:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 13:13:00
open,7900,0.0,0,0.0,000151.XSHE,中成股份,long,2023-02-01 13:13:00
open,4100,0.0,0,0.0,603895.XSHG,天永智能,long,2023-02-01 13:14:00
open,26000,0.0,0,0.0,002094.XSHE,青岛金王,long,2023-02-01 13:14:00
open,6500,0.0,0,0.0,600476.XSHG,湘邮科技,long,2023-02-01 13:14:00
